USERID	RG_case	CountryName	LanguageName	Gender	YearofBirth	Registration_date	First_Deposit_Date
2990875	0	Germany.COM	German	M	1984	6/5/2006	6/7/2006
2989908	0	Germany.COM	German	M	1956	6/5/2006	6/7/2006
485942	0	Austria	German	M	1960	6/10/2002	6/6/2006
2989481	0	Germany.COM	German	M	1964	6/5/2006	6/5/2006
2984040	0	Switzerland	German	M	1962	6/4/2006	6/4/2006
2981445	0	.	.	M	 	 	6/3/2006
2959362	0	Spain	Spanish	M	1982	5/30/2006	5/31/2006
2940631	0	Denmark	English	M	1972	5/26/2006	5/31/2006
2948495	0	Switzerland	French	M	1965	5/28/2006	5/28/2006
1376027	0	Italy.BAW	Italian	M	1973	2/20/2005	5/25/2006
2858490	0	Germany.COM	German	M	1985	5/4/2006	5/24/2006
2928939	0	Spain	Spanish	M	1975	5/23/2006	5/23/2006
2888533	0	Poland	Polish	M	1987	5/13/2006	5/23/2006
2923335	0	Romania	English	M	1966	5/21/2006	5/21/2006
2675400	0	Germany.COM	German	M	1977	3/21/2006	5/19/2006
1153292	0	Germany.COM	German	M	1983	9/22/2004	5/18/2006
2878772	0	Germany.COM	German	M	1978	5/11/2006	5/17/2006
2870052	0	Germany.COM	German	M	1971	5/8/2006	5/17/2006
2881703	0	Germany.COM	German	M	1972	5/12/2006	5/12/2006
2847079	0	Poland	Polish	M	1983	5/1/2006	5/10/2006
2870233	0	Poland	Polish	M	1986	5/8/2006	5/9/2006
2835788	0	Czech Republic	Czech	M	1986	4/28/2006	5/8/2006
2855208	0	Germany.COM	German	M	1983	5/3/2006	5/6/2006
2850549	0	Denmark	English	M	1979	5/2/2006	5/2/2006
2844902	0	Switzerland	French	M	1976	4/30/2006	4/30/2006
2842162	0	Germany.COM	German	M	1968	4/29/2006	4/29/2006
2835565	0	Germany.COM	German	M	1979	4/28/2006	4/28/2006
2824259	0	Spain	Spanish	M	1986	4/24/2006	4/28/2006
2782230	0	Germany.COM	German	M	1970	4/12/2006	4/27/2006
2825290	0	Turkey	Turkish	M	1984	4/25/2006	4/26/2006
2825283	0	Denmark	English	M	1968	4/25/2006	4/26/2006
2813740	0	Germany.COM	German	M	1958	4/22/2006	4/26/2006
2824516	0	Turkey	Turkish	M	1975	4/25/2006	4/25/2006
2816866	0	Germany.COM	German	M	1962	4/22/2006	4/22/2006
2801071	0	Spain	Spanish	M	1982	4/18/2006	4/21/2006
2808818	0	Austria	German	M	1979	4/20/2006	4/20/2006
2798379	0	Czech Republic	Czech	M	1975	4/17/2006	4/20/2006
2671082	0	Greece.BAW	English	M	1955	3/20/2006	4/18/2006
2793901	0	France.COM	French	M	1969	4/16/2006	4/16/2006
2789275	0	Germany.COM	German	M	1959	4/15/2006	4/15/2006
2778848	0	Germany.COM	German	M	1978	4/12/2006	4/15/2006
2570969	0	Germany.COM	German	M	1982	3/2/2006	4/15/2006
2789578	0	.	.	M	 	 	4/15/2006
2785971	0	Poland	Polish	M	1977	4/14/2006	4/14/2006
2760998	0	Slovenia	Slovenian	M	1975	4/7/2006	4/14/2006
781520	0	Turkey	Turkish	M	1970	10/11/2003	4/14/2006
2691694	0	Poland	Polish	M	1986	3/24/2006	4/12/2006
2670228	0	Poland	Polish	M	1978	3/20/2006	4/11/2006
839105	0	Germany.COM	German	M	1984	11/14/2003	4/11/2006
2393892	0	Italy.BAW	Italian	M	1963	1/22/2006	4/9/2006
2765830	0	Germany.COM	German	M	1980	4/8/2006	4/8/2006
1984245	0	Czech Republic	Czech	M	1977	10/6/2005	4/8/2006
2672817	0	Germany.COM	German	M	1984	3/20/2006	4/7/2006
2672166	0	Germany.COM	German	M	1973	3/20/2006	4/4/2006
2659713	0	Germany.COM	German	M	1984	3/18/2006	4/4/2006
2676078	0	Poland	Polish	M	1970	3/21/2006	4/3/2006
1230457	0	Spain	Spanish	M	1951	11/20/2004	4/1/2006
2726040	0	Portugal	Portuguese	M	1982	3/30/2006	3/31/2006
2718387	0	Turkey	Turkish	M	1974	3/29/2006	3/30/2006
2691847	0	Germany.COM	German	M	1952	3/24/2006	3/30/2006
2671977	0	Germany.COM	German	M	1972	3/20/2006	3/30/2006
2403964	0	Turkey	Turkish	M	1984	1/25/2006	3/30/2006
2674913	0	Germany.COM	German	M	1981	3/21/2006	3/29/2006
2116108	0	Germany.COM	German	M	1972	11/7/2005	3/29/2006
2720558	0	.	.	M	 	 	3/29/2006
2713897	0	Austria	German	M	1943	3/28/2006	3/28/2006
2691752	0	France.COM	French	M	1983	3/24/2006	3/25/2006
2673854	0	Germany.COM	German	M	1957	3/21/2006	3/25/2006
2691957	0	Italy.BAW	Italian	M	1969	3/24/2006	3/24/2006
2674766	0	Germany.COM	German	M	1966	3/21/2006	3/23/2006
2675657	0	Germany.COM	German	M	1958	3/21/2006	3/23/2006
2670444	0	Poland	Polish	M	1978	3/20/2006	3/20/2006
2662389	0	Portugal	Portuguese	M	1973	3/18/2006	3/20/2006
2661738	0	Italy.BAW	Italian	M	1975	3/18/2006	3/18/2006
2657435	0	Denmark	English	M	1962	3/18/2006	3/18/2006
2642955	0	Germany.COM	German	M	1983	3/14/2006	3/17/2006
2644036	0	Germany.COM	German	M	1974	3/15/2006	3/15/2006
2645819	0	Hungary	Hungarian	M	1972	3/15/2006	3/15/2006
2637689	0	Germany.COM	German	M	1987	3/13/2006	3/13/2006
2637920	0	Spain	Spanish	M	1974	3/13/2006	3/13/2006
2630099	0	Spain	Spanish	M	1985	3/12/2006	3/12/2006
2607401	0	Spain	Spanish	M	1965	3/9/2006	3/12/2006
2453026	0	Poland	Polish	M	1964	2/6/2006	3/11/2006
2611270	0	Portugal	Portuguese	M	1981	3/10/2006	3/10/2006
2602629	0	Germany.COM	German	M	1987	3/8/2006	3/10/2006
2514944	0	Turkey	Turkish	M	1973	2/18/2006	3/10/2006
2488952	0	Germany.COM	German	M	1985	2/13/2006	3/10/2006
2355664	0	Austria	German	M	1985	1/12/2006	3/10/2006
2514186	0	Germany.COM	German	M	1985	2/18/2006	3/7/2006
2514492	0	Poland	Polish	M	1984	2/18/2006	3/7/2006
2493621	0	Germany.COM	German	M	1988	2/14/2006	3/7/2006
2575293	0	Germany.COM	German	M	1976	3/3/2006	3/6/2006
2512417	0	Turkey	Turkish	M	1981	2/18/2006	3/6/2006
1761005	0	France.COM	French	M	1983	8/3/2005	3/6/2006
2512799	0	Germany.COM	German	M	1975	2/18/2006	3/4/2006
2576565	0	Germany.COM	German	M	1969	3/3/2006	3/3/2006
2512671	0	Greece.BAW	Greek	M	1981	2/18/2006	3/3/2006
2514158	0	Turkey	Turkish	M	1985	2/18/2006	3/1/2006
2512680	0	France.COM	French	M	1984	2/18/2006	2/28/2006
2554254	0	France.COM	French	M	1985	2/26/2006	2/26/2006
2498584	0	Turkey	Turkish	M	1982	2/15/2006	2/24/2006
2512454	0	Germany.COM	German	M	1985	2/18/2006	2/22/2006
2514226	0	Turkey	Turkish	M	1977	2/18/2006	2/21/2006
2515376	0	Germany.COM	German	M	1979	2/18/2006	2/20/2006
2515716	0	France.COM	French	M	1987	2/19/2006	2/19/2006
2505899	0	Germany.COM	German	M	1942	2/17/2006	2/17/2006
2494719	0	Germany.COM	German	M	1977	2/14/2006	2/16/2006
2498828	0	Czech Republic	Czech	M	1978	2/15/2006	2/15/2006
2480120	0	Germany.COM	German	M	1988	2/11/2006	2/15/2006
2475408	0	Slovakia	Czech	M	1984	2/11/2006	2/14/2006
2265283	0	Turkey	Turkish	M	1976	12/14/2005	2/13/2006
2483161	0	United Kingdom	German	M	1971	2/12/2006	2/12/2006
1112268	0	Germany.COM	German	M	1955	8/13/2004	2/10/2006
1659620	0	Poland	Polish	M	1984	6/7/2005	2/9/2006
594169	0	Austria	German	M	1984	11/7/2002	2/8/2006
2060010	0	Germany.COM	German	M	1982	10/25/2005	2/7/2006
1991320	0	Austria	German	M	1986	10/8/2005	2/7/2006
1066731	0	Germany.COM	German	M	1967	6/24/2004	2/7/2006
2442024	0	Portugal	Portuguese	M	1958	2/4/2006	2/6/2006
2337641	0	Italy.BAW	Italian	M	1974	1/6/2006	2/6/2006
823927	0	Turkey	Turkish	M	1977	11/4/2003	2/6/2006
2446847	0	Italy.BAW	Italian	M	1981	2/5/2006	2/5/2006
1622407	0	Italy.BAW	Italian	M	1975	5/19/2005	2/5/2006
2426472	0	Germany.COM	German	M	1985	1/30/2006	2/3/2006
1191110	0	Greece.BAW	Greek	M	1985	10/24/2004	1/31/2006
2415497	0	Spain	Spanish	M	1979	1/28/2006	1/28/2006
2402783	0	Austria	German	M	1966	1/25/2006	1/25/2006
2177863	0	Sweden	English	M	1982	11/24/2005	1/25/2006
2401635	0	France.COM	French	M	1972	1/24/2006	1/24/2006
2394176	0	Austria	German	M	1982	1/22/2006	1/23/2006
1982722	0	Portugal	Portuguese	M	1966	10/6/2005	1/23/2006
2389953	0	Germany.COM	German	M	1986	1/21/2006	1/21/2006
2370401	0	Poland	Polish	M	1980	1/16/2006	1/16/2006
2370763	0	Germany.COM	German	M	1975	1/16/2006	1/16/2006
2118821	0	Portugal	Portuguese	M	1983	11/8/2005	1/15/2006
2118401	0	Spain	Spanish	M	1982	11/8/2005	1/10/2006
2345086	0	Germany.COM	German	M	1963	1/9/2006	1/9/2006
2335397	0	Poland	Polish	M	1967	1/6/2006	1/9/2006
2115694	0	Turkey	Turkish	M	1986	11/7/2005	1/7/2006
2292452	0	Turkey	Turkish	M	1985	12/21/2005	1/4/2006
2295217	0	Turkey	Turkish	M	1974	12/22/2005	1/3/2006
2183448	0	Ukraine	Russian	M	1982	11/26/2005	1/3/2006
467890	0	Austria	German	M	1984	6/4/2002	1/3/2006
2314619	0	Slovakia	Czech	M	1981	12/30/2005	12/30/2005
2301401	0	Germany.COM	German	M	1969	12/25/2005	12/29/2005
2293422	0	Germany.COM	German	M	1976	12/21/2005	12/29/2005
2293838	0	Germany.COM	German	M	1971	12/21/2005	12/29/2005
2173859	0	Germany.COM	German	M	1987	11/23/2005	12/29/2005
2301362	0	Spain	Spanish	M	1983	12/25/2005	12/25/2005
2115885	0	Portugal	Portuguese	M	1969	11/7/2005	12/23/2005
2284240	0	Germany.COM	German	M	1985	12/19/2005	12/22/2005
2130377	0	.	.	M	 	 	12/21/2005
1819450	0	Turkey	Turkish	M	1980	8/25/2005	12/20/2005
1276276	0	Turkey	Turkish	M	1984	12/27/2004	12/20/2005
2265146	0	Portugal	Portuguese	M	1985	12/14/2005	12/14/2005
2254195	0	Spain	Spanish	M	1979	12/11/2005	12/14/2005
1190295	0	Germany.COM	German	M	1974	10/24/2004	12/14/2005
2263489	0	Italy.BAW	Italian	M	1980	12/13/2005	12/13/2005
2036135	0	Turkey	Turkish	M	1978	10/20/2005	12/12/2005
2253237	0	Germany.COM	German	M	1979	12/10/2005	12/10/2005
2248380	0	France.COM	French	M	1984	12/9/2005	12/9/2005
2129352	0	Portugal	English	M	1973	11/11/2005	12/8/2005
1226493	0	Germany.COM	German	M	1970	11/18/2004	12/8/2005
2236967	0	Italy.BAW	Italian	M	1974	12/6/2005	12/7/2005
1986177	0	Turkey	Turkish	M	1975	10/7/2005	12/4/2005
1882402	0	Italy.BAW	Italian	M	1968	9/13/2005	12/4/2005
2117915	0	Spain	Spanish	M	1943	11/8/2005	12/2/2005
820287	0	Turkey	Turkish	M	1984	11/2/2003	11/28/2005
1878774	0	Spain	Spanish	M	1952	9/12/2005	11/27/2005
1292371	0	Germany.COM	German	M	1973	1/11/2005	11/25/2005
2171273	0	Germany.COM	German	M	1977	11/22/2005	11/23/2005
2154785	0	Germany.COM	German	M	1983	11/19/2005	11/23/2005
2156896	0	Italy.BAW	Italian	M	1968	11/19/2005	11/23/2005
819712	0	Germany.COM	German	M	1985	11/2/2003	11/22/2005
408460	0	Sweden	Swedish	M	1966	2/23/2002	11/22/2005
2132666	0	Germany.COM	German	M	1985	11/12/2005	11/19/2005
2115661	0	Portugal	Portuguese	M	1963	11/7/2005	11/19/2005
2115829	0	Turkey	Turkish	M	1979	11/7/2005	11/18/2005
486333	0	Germany.COM	German	M	1980	6/11/2002	11/18/2005
2115637	0	Austria	German	M	1956	11/7/2005	11/17/2005
2131491	0	Poland	Polish	M	1980	11/12/2005	11/16/2005
1782457	0	Germany.COM	German	M	1985	8/12/2005	11/16/2005
2115475	0	Poland	Polish	M	1987	11/7/2005	11/15/2005
2115032	0	Germany.COM	German	M	1981	11/7/2005	11/12/2005
2118768	0	Germany.COM	German	M	1982	11/8/2005	11/10/2005
2117792	0	France.COM	French	M	1985	11/8/2005	11/9/2005
2117010	0	Italy.BAW	Italian	M	1973	11/7/2005	11/8/2005
1820063	0	Czech Republic	Czech	M	1958	8/25/2005	11/6/2005
1982649	0	Poland	Polish	M	1971	10/6/2005	11/3/2005
1961268	0	Poland	Polish	M	1987	9/30/2005	11/3/2005
1919363	0	France.COM	French	M	1979	9/21/2005	10/31/2005
2080948	0	Portugal	Portuguese	M	1969	10/30/2005	10/30/2005
1869471	0	Portugal	Portuguese	M	1982	9/10/2005	10/30/2005
2074932	0	Germany.COM	German	M	1978	10/29/2005	10/29/2005
2071786	0	France.COM	French	M	1987	10/28/2005	10/28/2005
2055630	0	Germany.COM	German	M	1982	10/24/2005	10/27/2005
2054778	0	Turkey	Turkish	M	1977	10/24/2005	10/27/2005
2022174	0	France.COM	French	M	1985	10/17/2005	10/26/2005
1449201	0	Turkey	Turkish	M	1975	3/15/2005	10/26/2005
1247913	0	Spain	Spanish	M	1977	12/3/2004	10/25/2005
2051142	0	Spain	Spanish	M	1984	10/23/2005	10/23/2005
1974892	0	Portugal	Portuguese	M	1974	10/3/2005	10/22/2005
2025552	0	Germany.COM	German	M	1982	10/18/2005	10/20/2005
1788435	0	Germany.COM	German	M	1974	8/15/2005	10/20/2005
1238026	0	Italy.BAW	Italian	M	1974	11/25/2004	10/20/2005
2037287	0	.	.	M	 	 	10/20/2005
2016788	0	Germany.COM	German	M	1977	10/16/2005	10/19/2005
1838269	0	Italy.BAW	Italian	M	1976	8/31/2005	10/19/2005
2017860	0	Slovakia	Slovak	M	1975	10/16/2005	10/16/2005
1954225	0	Portugal	Portuguese	M	1971	9/28/2005	10/16/2005
1919907	0	Germany.COM	German	M	1982	9/21/2005	10/16/2005
1879308	0	Austria	English	M	1967	9/13/2005	10/16/2005
1980711	0	Czech Republic	Czech	M	1963	10/5/2005	10/13/2005
1996350	0	Germany.COM	German	M	1981	10/10/2005	10/12/2005
1988710	0	France.COM	French	M	1981	10/8/2005	10/8/2005
1979513	0	Germany.COM	German	M	1983	10/5/2005	10/7/2005
1282506	0	Portugal	Portuguese	M	1983	1/3/2005	10/6/2005
1959326	0	Germany.COM	German	M	1982	9/30/2005	10/5/2005
1217606	0	Spain	Spanish	M	1975	11/11/2004	10/5/2005
1589909	0	Czech Republic	Czech	M	1980	5/5/2005	10/4/2005
134759	0	Austria	German	M	1980	10/7/2000	10/2/2005
1954512	0	Germany.COM	German	M	1981	9/29/2005	10/1/2005
1276254	0	Turkey	Turkish	M	1983	12/27/2004	9/30/2005
1956331	0	Denmark	English	M	1969	9/29/2005	9/29/2005
1953416	0	Germany.COM	German	M	1979	9/28/2005	9/28/2005
1946527	0	Denmark	English	M	1978	9/27/2005	9/27/2005
1916328	0	Austria	German	M	1969	9/20/2005	9/20/2005
1869621	0	Portugal	Portuguese	M	1975	9/10/2005	9/20/2005
1108341	0	Germany.COM	German	M	1960	8/8/2004	9/20/2005
1900947	0	Germany.COM	German	M	1957	9/17/2005	9/17/2005
1892312	0	Germany.COM	German	M	1976	9/15/2005	9/17/2005
1897984	0	Portugal	Portuguese	M	1975	9/16/2005	9/16/2005
1190880	0	Germany.COM	German	M	1964	10/24/2004	9/16/2005
1870184	0	Germany.COM	German	M	1972	9/10/2005	9/14/2005
1791277	0	Germany.COM	German	M	1987	8/16/2005	9/14/2005
1499093	0	Germany.COM	German	M	1980	4/6/2005	9/14/2005
1881868	0	Germany.COM	German	M	1964	9/13/2005	9/13/2005
1865799	0	Portugal	Portuguese	M	1976	9/9/2005	9/13/2005
1834871	0	Spain	Spanish	M	1982	8/29/2005	9/13/2005
1835132	0	Hungary	Hungarian	M	1978	8/29/2005	9/12/2005
1869162	0	Germany.COM	German	M	1985	9/10/2005	9/10/2005
1865291	0	Germany.COM	German	M	1979	9/9/2005	9/9/2005
1866299	0	Portugal	Portuguese	M	1950	9/9/2005	9/9/2005
1838925	0	Portugal	Portuguese	M	1976	8/31/2005	9/8/2005
994151	0	Germany.COM	German	M	1980	4/28/2004	9/8/2005
485929	0	Sweden	Swedish	M	1971	6/10/2002	9/8/2005
1740619	0	United Kingdom	English	M	1965	7/22/2005	9/7/2005
1855060	0	Portugal	Portuguese	M	1977	9/6/2005	9/6/2005
1823158	0	Italy.BAW	Italian	M	1969	8/26/2005	9/6/2005
1838486	0	Germany.COM	German	M	1986	8/31/2005	9/3/2005
1838010	0	Germany.COM	German	M	1983	8/31/2005	9/2/2005
1838310	0	Spain	Spanish	M	1945	8/31/2005	9/2/2005
1842305	0	Austria	German	M	1956	9/1/2005	9/1/2005
1838432	0	Germany.COM	German	M	1969	8/31/2005	9/1/2005
821688	0	Germany.COM	German	M	1957	11/3/2003	9/1/2005
1365241	0	Germany.COM	German	M	1970	2/17/2005	8/29/2005
1290126	0	Denmark	English	M	1965	1/9/2005	8/27/2005
114137	0	Austria	German	M	1960	8/3/2000	8/26/2005
1816369	0	France.COM	French	M	1979	8/24/2005	8/24/2005
1805683	0	Germany.COM	German	M	1987	8/21/2005	8/24/2005
1804280	0	Portugal	Portuguese	M	1982	8/20/2005	8/20/2005
1800624	0	Portugal	Portuguese	M	1972	8/19/2005	8/19/2005
1699984	0	Germany.COM	German	M	1980	6/27/2005	8/16/2005
478147	0	Austria	German	M	1967	6/7/2002	8/16/2005
1786123	0	Norway	Norwegian	M	1981	8/14/2005	8/14/2005
1777482	0	Germany.COM	German	M	1984	8/10/2005	8/12/2005
1766119	0	Germany.COM	German	M	1978	8/5/2005	8/10/2005
1775842	0	Germany.COM	German	M	1979	8/9/2005	8/9/2005
1776178	0	France.COM	French	M	1961	8/9/2005	8/9/2005
1764945	0	Greece.BAW	Greek	M	1981	8/5/2005	8/6/2005
1763045	0	Germany.COM	German	M	1975	8/4/2005	8/4/2005
1740827	0	Germany.COM	German	M	1980	7/22/2005	8/3/2005
1742295	0	Italy.BAW	Italian	M	1976	7/23/2005	7/30/2005
1751937	0	Denmark	English	M	1985	7/29/2005	7/29/2005
1741291	0	Germany.COM	German	M	1987	7/23/2005	7/23/2005
1741214	0	.	.	M	 	 	7/23/2005
1731044	0	Germany.COM	German	M	1982	7/15/2005	7/20/2005
1735247	0	Germany.COM	German	M	1966	7/18/2005	7/18/2005
651518	0	Germany.COM	German	M	1979	3/7/2003	7/14/2005
1139267	0	Germany.COM	German	M	1984	9/13/2004	7/9/2005
1713213	0	Spain	Spanish	M	1975	7/2/2005	7/2/2005
1190813	0	.	.	M	 	 	7/1/2005
1677637	0	Germany.COM	German	M	1986	6/17/2005	6/28/2005
640946	0	Germany.COM	German	M	1952	2/18/2003	6/26/2005
1693518	0	Germany.COM	German	M	1978	6/25/2005	6/25/2005
1570289	0	.	.	M	 	 	6/25/2005
1680006	0	Germany.COM	German	M	1983	6/18/2005	6/24/2005
1586572	0	Germany.COM	German	M	1982	5/4/2005	6/22/2005
1365304	0	Turkey	Turkish	M	1980	2/17/2005	6/22/2005
1678679	0	Germany.COM	German	M	1972	6/18/2005	6/21/2005
1665022	0	Germany.COM	German	M	1977	6/10/2005	6/17/2005
1664927	0	Germany.COM	German	M	1980	6/10/2005	6/15/2005
1317059	0	Spain	Spanish	M	1985	1/29/2005	6/14/2005
1666227	0	Switzerland	English	M	1978	6/11/2005	6/11/2005
1190678	0	Turkey	Turkish	M	1974	10/24/2004	6/4/2005
1651912	0	Germany.COM	German	M	1978	6/3/2005	6/3/2005
1623172	0	Turkey	Turkish	M	1979	5/19/2005	6/3/2005
1645647	0	Germany.COM	German	M	1975	5/30/2005	6/2/2005
996528	0	Bulgaria	English	M	1969	4/30/2004	6/2/2005
1623243	0	.	.	M	 	 	5/30/2005
1533943	0	Austria	German	M	1985	4/17/2005	5/26/2005
1630609	0	Germany.COM	German	M	1961	5/22/2005	5/22/2005
877236	0	Turkey	Turkish	M	1978	5/2/2003	5/22/2005
1622440	0	.	.	M	 	 	5/21/2005
1624023	0	France.COM	French	M	1981	5/20/2005	5/20/2005
1613897	0	Germany.COM	German	M	1959	5/15/2005	5/15/2005
1377425	0	Germany.COM	German	M	1920	2/21/2005	5/15/2005
1610238	0	Germany.COM	German	M	1979	5/13/2005	5/13/2005
1604872	0	Germany.COM	German	M	1971	5/11/2005	5/13/2005
1606117	0	Germany.COM	German	M	1980	5/11/2005	5/11/2005
1603442	0	Germany.COM	German	M	1979	5/10/2005	5/10/2005
1598991	0	Spain	Spanish	M	1973	5/9/2005	5/10/2005
1587474	0	Turkey	Turkish	M	1978	5/4/2005	5/10/2005
1599117	0	Czech Republic	Czech	M	1975	5/9/2005	5/9/2005
1594586	0	Germany.COM	German	M	1978	5/7/2005	5/7/2005
1569967	0	Poland	Polish	M	1981	4/28/2005	5/2/2005
1348549	0	France.COM	French	M	1956	2/11/2005	4/30/2005
1569265	0	Turkey	Turkish	M	1977	4/28/2005	4/29/2005
1285413	0	Germany.COM	German	M	1962	1/5/2005	4/29/2005
1527006	0	Germany.COM	German	M	1983	4/15/2005	4/27/2005
1428339	0	Germany.COM	German	M	1970	3/8/2005	4/27/2005
366074	0	Spain	Spanish	M	1980	11/14/2001	4/27/2005
1541252	0	Germany.COM	German	M	1956	4/19/2005	4/26/2005
1295199	0	Germany.COM	German	M	1963	1/14/2005	4/26/2005
1286146	0	Germany.COM	German	M	1972	1/6/2005	4/25/2005
877969	0	Denmark	English	M	1983	9/11/2002	4/25/2005
1190225	0	Austria	German	M	1972	10/24/2004	4/23/2005
1548779	0	Germany.COM	German	M	1959	4/22/2005	4/22/2005
1546185	0	Germany.COM	German	M	1979	4/21/2005	4/21/2005
1545791	0	.	.	M	 	 	4/21/2005
1521486	0	Germany.COM	German	M	1965	4/13/2005	4/19/2005
1531082	0	France.COM	French	M	1984	4/16/2005	4/16/2005
1508292	0	Spain	Spanish	M	1977	4/9/2005	4/16/2005
1401823	0	Italy.BAW	Italian	M	1972	2/27/2005	4/16/2005
1364127	0	Turkey	Turkish	M	1984	2/16/2005	4/15/2005
1524893	0	Italy.BAW	English	M	1981	4/14/2005	4/14/2005
1510765	0	.	.	M	 	 	4/14/2005
1521811	0	France.COM	French	M	1980	4/13/2005	4/13/2005
1448755	0	Turkey	Turkish	M	1980	3/15/2005	4/13/2005
1504423	0	Germany.COM	German	M	1978	4/8/2005	4/12/2005
1468506	0	Greece.BAW	Greek	M	1978	3/24/2005	4/12/2005
1460790	0	Germany.COM	German	M	1985	3/20/2005	4/12/2005
1374073	0	Germany.COM	German	M	1983	2/20/2005	4/12/2005
1511559	0	Germany.COM	German	M	1986	4/10/2005	4/11/2005
1502475	0	Germany.COM	German	M	1975	4/8/2005	4/8/2005
1375149	0	Poland	Polish	M	1976	2/20/2005	4/7/2005
1493112	0	Germany.COM	German	M	1977	4/5/2005	4/5/2005
1066341	0	Germany.COM	German	M	1965	6/24/2004	4/5/2005
1002807	0	Poland	Polish	M	1984	5/7/2004	4/5/2005
1407256	0	Germany.COM	German	M	1981	3/1/2005	4/4/2005
1487262	0	Switzerland	German	M	1981	4/2/2005	4/3/2005
1134790	0	Germany.COM	German	M	1983	9/9/2004	4/2/2005
1474080	0	Germany.COM	German	M	1979	3/27/2005	3/31/2005
1456394	0	Germany.COM	German	M	1977	3/19/2005	3/31/2005
1448747	0	Germany.COM	German	M	1977	3/15/2005	3/31/2005
1276696	0	France.COM	French	M	1971	12/27/2004	3/29/2005
1466020	0	Poland	Polish	M	1984	3/23/2005	3/24/2005
1461123	0	Denmark	English	M	1982	3/20/2005	3/20/2005
1458694	0	Sweden	Swedish	M	1981	3/19/2005	3/19/2005
1449058	0	Turkey	Turkish	M	1986	3/15/2005	3/17/2005
1449103	0	Poland	Polish	M	1976	3/15/2005	3/17/2005
1444024	0	Germany.COM	German	M	1986	3/13/2005	3/16/2005
1412153	0	Germany.COM	German	M	1984	3/3/2005	3/16/2005
1448966	0	Turkey	Turkish	M	1981	3/15/2005	3/15/2005
1441885	0	Norway	Norwegian	M	1985	3/13/2005	3/13/2005
1436748	0	Norway	Norwegian	M	1984	3/11/2005	3/13/2005
1102347	0	Poland	Polish	M	1979	8/1/2004	3/11/2005
1430651	0	Germany.COM	German	M	1960	3/9/2005	3/9/2005
1422024	0	Germany.COM	German	M	1963	3/6/2005	3/9/2005
1428100	0	Germany.COM	German	M	1985	3/8/2005	3/8/2005
1426870	0	Greece.BAW	Greek	M	1968	3/8/2005	3/8/2005
1403603	0	Germany.COM	German	M	1968	2/28/2005	3/8/2005
1086719	0	Poland	Polish	M	1985	7/5/2004	3/8/2005
1409169	0	Germany.COM	German	M	1954	3/2/2005	3/4/2005
1363362	0	Spain	Spanish	M	1966	2/16/2005	3/4/2005
1406089	0	Germany.COM	German	M	1983	3/1/2005	3/3/2005
1362339	0	Germany.COM	German	M	1982	2/16/2005	3/3/2005
1277167	0	Germany.COM	German	M	1972	12/27/2004	3/3/2005
468786	0	Germany.COM	German	M	1972	6/5/2002	3/3/2005
1407020	0	Germany.COM	German	M	1972	3/1/2005	3/1/2005
1406743	0	Spain	Spanish	M	1969	3/1/2005	3/1/2005
1407759	0	Denmark	English	M	1954	3/1/2005	3/1/2005
1387925	0	Germany.COM	German	M	1980	2/23/2005	2/28/2005
1396796	0	Austria	German	M	1978	2/26/2005	2/26/2005
1387059	0	Denmark	English	M	1973	2/23/2005	2/23/2005
1377479	0	Germany.COM	German	M	1985	2/21/2005	2/23/2005
1376351	0	United Kingdom	English	M	1980	2/21/2005	2/22/2005
1363440	0	Italy.BAW	German	M	1986	2/16/2005	2/19/2005
1108768	0	Poland	Polish	M	1986	8/9/2004	2/18/2005
471813	0	Germany.COM	German	M	1960	6/5/2002	2/16/2005
1344751	0	Germany.COM	German	M	1972	2/9/2005	2/12/2005
1344830	0	Germany.COM	German	M	1985	2/9/2005	2/11/2005
1189825	0	Germany.COM	German	M	1972	10/23/2004	2/11/2005
604895	0	Germany.COM	German	M	1971	11/27/2002	2/11/2005
1348134	0	France.COM	French	M	1983	2/10/2005	2/10/2005
1342426	0	Germany.COM	German	M	1975	2/8/2005	2/10/2005
1342686	0	Norway	Norwegian	M	1972	2/8/2005	2/8/2005
1277104	0	Spain	Spanish	M	1976	12/27/2004	2/8/2005
1334455	0	France.COM	French	M	1972	2/5/2005	2/5/2005
1226174	0	Germany.COM	German	M	1973	11/17/2004	2/5/2005
612580	0	Germany.COM	German	M	1984	12/10/2002	2/2/2005
1237924	0	Denmark	English	M	1967	11/25/2004	2/1/2005
1278165	0	Turkey	Turkish	M	1965	12/28/2004	1/30/2005
1315386	0	Germany.COM	German	M	1961	1/28/2005	1/28/2005
1311762	0	Austria	Italian	M	1978	1/26/2005	1/26/2005
1305631	0	Germany.COM	German	M	1963	1/22/2005	1/26/2005
1304180	0	Germany.COM	German	M	1965	1/21/2005	1/26/2005
1299793	0	Germany.COM	German	M	1987	1/18/2005	1/26/2005
1307533	0	Poland	Polish	M	1975	1/23/2005	1/23/2005
349855	0	Germany.COM	German	M	1952	10/6/2001	1/21/2005
1277842	0	.	.	M	 	 	1/21/2005
1301389	0	Austria	German	M	1981	1/19/2005	1/19/2005
1280053	0	Germany.COM	German	M	1957	12/30/2004	1/18/2005
1299294	0	Germany.COM	German	M	1980	1/17/2005	1/17/2005
1261034	0	New Zealand	English	M	1964	12/12/2004	1/17/2005
